SourceFile,About,AnnotationUsageRights,AppleKeywords,AToB0,AToB1,AToB2,Author,AuthorsPosition,BlueMatrixColumn,BlueTRC,BToA0,BToA1,BToA2,ChromaticAdaptation,CMMFlags,ColorSpaceData,Company,ConnectionSpaceIlluminant,CreateDate,CreationDate,Creator,CreatorContactInfo,CreatorSubTool,CreatorTool,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,Description,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,Directory,DocChangeCount,DocumentID,DocumentUsageRights,Encryption,Error,ExifToolVersion,Extracted,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,FontComposite,FontFace,FontFamily,FontFileName,FontName,FontType,FontVersion,Format,FormUsageRights,FrameFix,Gamut,GrayTRC,GreenMatrixColumn,GreenTRC,GTS_PDFXConformance,GTS_PDFXVersion,HasVisibleOverprint,HasVisibleTransparency,HasXFA,HistoryAction,HistoryChanged,HistoryInstanceID,HistoryParameters,HistorySoftwareAgent,HistoryWhen,ImageinfoCreatedate,ImageinfoDocParID,ImageinfoDocPath,ImageinfoImagesBottom,ImageinfoImagesDatalinkUID,ImageinfoImagesDirid,ImageinfoImagesFilename,ImageinfoImagesFullpath,ImageinfoImagesLeft,ImageinfoImagesRight,ImageinfoImagesScale,ImageinfoImagesSpread_index,ImageinfoImagesStatus,ImageinfoImagesTop,ImageinfoImagesVolumename,ImageinfoNofimages,ImageinfoVersion,IngredientsFilePath,InstanceID,Keywords,Language,Linearized,LineCount,Luminance,ManifestLinkForm,ManifestPlacedResolutionUnit,ManifestPlacedXResolution,ManifestPlacedYResolution,ManifestReferenceDocumentID,ManifestReferenceFilePath,ManifestReferenceInstanceID,MaxPageSizeH,MaxPageSizeUnit,MaxPageSizeW,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,MetadataDate,MIMEEncoding,MIMEType,ModDate,Modified,ModifyDate,NativeDisplayInfo,Newlines,NPages,NumPages,OriginalDocumentID,PageCount,PageImage,PageImageFormat,PageImageHeight,PageImagePageNumber,PageImageWidth,PageLayout,PageMode,PDFVersion,Physicalheightininches,Physicalwidthininches,PlateNames,PreviewsCreatedate,PreviewsNofspreads,PreviewsSpreadsBase64_data,PreviewsSpreadsFormat,PreviewsSpreadsHeight,PreviewsSpreadsNumber_of_encoded_chunks,PreviewsSpreadsScale,PreviewsSpreadsSpread_index,PreviewsSpreadsUnencoded_size,PreviewsSpreadsWidth,PreviewsVersion,PrimaryPlatform,Producer,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileDescriptionML,ProfileDescriptionML-ar-EG,ProfileDescriptionML-ca-ES,ProfileDescriptionML-cs-CZ,ProfileDescriptionML-da-DK,ProfileDescriptionML-de-DE,ProfileDescriptionML-el-GR,ProfileDescriptionML-es-ES,ProfileDescriptionML-fi-FI,ProfileDescriptionML-fr-FU,ProfileDescriptionML-he-IL,ProfileDescriptionML-hr-HR,ProfileDescriptionML-hu-HU,ProfileDescriptionML-it-IT,ProfileDescriptionML-ja-JP,ProfileDescriptionML-ko-KR,ProfileDescriptionML-nb-NO,ProfileDescriptionML-nl-NL,ProfileDescriptionML-no-NO,ProfileDescriptionML-pl-PL,ProfileDescriptionML-pt-BR,ProfileDescriptionML-pt-PO,ProfileDescriptionML-ro-RO,ProfileDescriptionML-ru-RU,ProfileDescriptionML-sk-SK,ProfileDescriptionML-sv-SE,ProfileDescriptionML-th-TH,ProfileDescriptionML-tr-TR,ProfileDescriptionML-uk-UA,ProfileDescriptionML-zh-CN,ProfileDescriptionML-zh-TW,ProfileFileSignature,ProfileID,ProfileVersion,PTEX_Fullbanner,RedMatrixColumn,RedTRC,RenderingIntent,RenditionClass,SettingsSaveimageinfo,SettingsWhichpreviews,Sha1,SignatureUsageRights,SigningAuthority,SigningDate,Size,SlugChecksum,SlugFamily,SlugFontKind,SlugFontSense_12_Checksum,SlugFoundry,SlugOutlineFileSize,SlugPostScriptName,SlugVersion,SourceModified,StartupProfile,State,Subject,SwatchColorantBlue,SwatchColorantGreen,SwatchColorantMode,SwatchColorantRed,SwatchColorantSwatchName,SwatchColorantTint,SwatchColorantType,SwatchGroupName,SwatchGroupType,TaggedPDF,Technology,ThumbnailFormat,ThumbnailHeight,ThumbnailImage,ThumbnailsCreatedate,ThumbnailsNofspreads,ThumbnailsSpreadsFormat,ThumbnailsSpreadsHeight,ThumbnailsSpreadsImage,ThumbnailsSpreadsSpread_index,ThumbnailsSpreadsUnencoded_size,ThumbnailsSpreadsWidth,ThumbnailsVersion,ThumbnailWidth,Title,Trapped,UserAccess,Version,VersionID,VideoCardGamma,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,Warning,WordCount,XMPToolkit,XPressPrivate
336-2840377322163704634-3.unite_nesne_tabanl_.pdf,,,,,,,,,,,,,,,,,,,2016:05:03 15:58:42+03:00,,,,,PScript5.dll Version 5.2.2,,,,,,,,,,,.,,uuid:ac36dfba-92fe-4554-b583-fe74e08fc6ce,,,,12.57,,2024:04:18 18:24:35-04:00,2024:04:18 18:24:35-04:00,2024:04:18 18:24:35-04:00,336-2840377322163704634-3.unite_nesne_tabanl_.pdf,-rw-r--r--,979 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:4fa933ff-c714-4491-baf5-44bf947e57a8,,,Yes,,,,,,,,,,,,,,,,,,,,,,application/pdf,,,2016:05:03 15:58:42+03:00,,,,,,19,,,,,,,,1.5,,,,,,,,,,,,,,,,Acrobat Distiller 10.1.16 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adobe XMP Core 5.2-c001 63.139439, 2010/09/27-13:37:26        ",
502_avaudioengine_in_practice.pdf,,,,,,,,,,,,,,,,,,,2014:06:04 03:03:16Z,,Keynote,,,Keynote,,,,,,,,,,,.,,uuid:d6464ae5-d936-7e42-8c85-a5796ddfd101,,,,12.57,,2024:04:18 18:23:31-04:00,2024:04:18 18:23:31-04:00,2024:04:18 18:23:31-04:00,502_avaudioengine_in_practice.pdf,-rw-r--r--,2.1 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:af0cd02e-3aac-1f40-b712-ea4724a014e9,,,Yes,,,,,,,,,,,,,,,,,,,,2014:06:03 20:14:24-07:00,,application/pdf,,,2014:06:03 20:14:24-07:00,,,,,,121,,,,,,,,1.4,,,,,,,,,,,,,,,,Mac OS X 10.9.2 Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_502_AVAudioEngine_in_Practice_03_DF,,,,,,,,,,,,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        ",
510_validating_http_live_streams.pdf,,,,,,,,,,,,,,,,,,,2016:06:14 23:30:06Z,,Keynote,,,Keynote,,,,,,,,,,,.,,uuid:3974e8b7-73ec-e84b-895d-a355d9738be3,,,,12.57,,2024:04:18 18:23:33-04:00,2024:04:18 18:23:33-04:00,2024:04:18 18:23:33-04:00,510_validating_http_live_streams.pdf,-rw-r--r--,1653 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:8c21f071-940f-d344-a778-11826433355f,,,Yes,,,,,,,,,,,,,,,,,,,,2016:06:14 16:31:59-07:00,,application/pdf,,,2016:06:14 16:31:59-07:00,,,,,,94,,,,,,,,1.4,,,,,,,,,,,,,,,,Mac OS X 10.11.5 Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510_HLS Validation-v6_JS,,,,,,,,,,,,"Adobe XMP Core 5.6-c015 84.158975, 2016/02/13-02:40:29        ",
511_working_with_heif_and_hevc.pdf,,,,,,,,,,,,,,,,,,,2017:06:09 23:11:36Z,,Keynote,,,Keynote,,,,,,,,,,,.,,uuid:e42bf0df-a670-6e4c-8b20-00e52097ecb1,,,,12.57,,2024:04:18 18:23:20-04:00,2024:04:18 18:23:21-04:00,2024:04:18 18:23:21-04:00,511_working_with_heif_and_hevc.pdf,-rw-r--r--,7.4 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,uuid:0a2dce45-8e6d-ad4f-95fe-23e4c35f63ba,,,Yes,,,,,,,,,,,,,,,,,,,,2017:06:09 16:19:08-07:00,,application/pdf,,,2017:06:09 16:19:08-07:00,,,,,,264,,,,,,,,1.6,,,,,,,,,,,,,,,,Mac OS X 10.12.3 Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511_Working With HEIF and HEVC_03_D,,,,,,,,,,,,"Adobe XMP Core 5.6-c015 84.159810, 2016/09/10-02:41:30        ",
513_high_efficiency_image_file_format.pdf,,,,,,,,,,,,,,,,,,,2017:06:05 00:03:07Z,,Keynote,,,Keynote,,,,,,,,,,,.,,uuid:024cf2d4-a1a6-b44f-82be-9f12c6db2be1,,,,12.57,,2024:04:18 18:24:09-04:00,2024:04:18 18:24:09-04:00,2024:04:18 18:24:09-04:00,513_high_efficiency_image_file_format.pdf,-rw-r--r--,500 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:05472d2c-061e-0349-9d10-b117f9fefa96,,,Yes,,,,,,,,,,,,,,,,,,,,2017:06:04 17:06:52-07:00,,application/pdf,,,2017:06:04 17:06:52-07:00,,,,,,98,,,,,,,,1.4,,,,,,,,,,,,,,,,Mac OS X 10.12.5 Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513_WWDC 2017 HEIF_06_D,,,,,,,,,,,,"Adobe XMP Core 5.6-c015 84.159810, 2016/09/10-02:41:30        ",
526f44edb497f3294762e8ad232542279293f572b0414b4c08d46b1c3982f3c8-21319314718.pdf,,,,,,,ocetlt,,,,,,,,,,,,2013:01:14 04:31:24Z,,Keynote,,,,,,,,,,,,,,.,,,,,,12.57,,2024:04:18 18:24:12-04:00,2024:04:18 18:24:13-04:00,2024:04:18 18:24:13-04:00,526f44edb497f3294762e8ad232542279293f572b0414b4c08d46b1c3982f3c8-21319314718.pdf,-rw-r--r--,30 MB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,application/pdf,,,2013:01:14 04:31:24Z,,,,,,65,,,,,,,,1.4,,,,,,,,,,,,,,,,Mac OS X 10.6.8 Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marketing Strategy,,,,,,,,,,,,,
605_working_with_metal_advanced.pdf,,,,,,,,,,,,,,,,,,,2014:06:05 02:28:39Z,,Keynote,,,Keynote,,,,,,,,,,,.,,uuid:5b293412-edcf-e443-a61b-5ae16130c539,,,,12.57,,2024:04:18 18:23:57-04:00,2024:04:18 18:23:58-04:00,2024:04:18 18:23:58-04:00,605_working_with_metal_advanced.pdf,-rw-r--r--,813 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:dc258062-cb40-9945-96bd-c51127f98ee9,,,Yes,,,,,,,,,,,,,,,,,,,,2014:06:04 19:31:59-07:00,,application/pdf,,,2014:06:04 19:31:59-07:00,,,,,,161,,,,,,,,1.4,,,,,,,,,,,,,,,,Mac OS X 10.9.3 Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605_WorkingWithMetal_DF,,,,,,,,,,,,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        ",
606_advanced_metal_shader_optimization.pdf,,,,,,,,,,,,,,,,,,,2016:06:16 02:54:13Z,,Keynote,,,Keynote,,,,,,,,,,,.,,uuid:3f1b3b03-5feb-034a-b009-df488ef11d9b,,,,12.57,,2024:04:18 18:24:10-04:00,2024:04:18 18:24:10-04:00,2024:04:18 18:24:10-04:00,606_advanced_metal_shader_optimization.pdf,-rw-r--r--,593 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:dac759ad-0b1e-a94f-9bd0-33ed70171721,,,Yes,,,,,,,,,,,,,,,,,,,,2016:06:15 19:54:50-07:00,,application/pdf,,,2016:06:15 19:54:50-07:00,,,,,,118,,,,,,,,1.4,,,,,,,,,,,,,,,,Mac OS X 10.11.5 Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606_Advanced Metal Shader Optimization_Final.key,,,,,,,,,,,,"Adobe XMP Core 5.6-c015 84.158975, 2016/02/13-02:40:29        ",
639cfe38e77fc750ff8d0159bec7a2304fc8ba519ac5335a594af189fca16461-24348067898.pdf,,,Horseshoe Crabs,,,,Schoolyard Films,,,,,,,,,,,,2013:06:03 08:39:00Z,,Microsoft® Office Word 2007,,,,,,,,,,,,,,.,,,,,,12.57,,2024:04:18 18:24:12-04:00,2024:04:18 18:24:12-04:00,2024:04:18 18:24:12-04:00,639cfe38e77fc750ff8d0159bec7a2304fc8ba519ac5335a594af189fca16461-24348067898.pdf,-rw-r--r--,1030 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Horseshoe, Crabs",,No,,,,,,,,,,,,,,,,,,,,,,application/pdf,,,2013:06:03 08:39:00Z,,,,,,20,,,,,,,,1.4,,,,,,,,,,,,,,,,Mac OS X 10.8.3 Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Horseshoe Crabs,,,,,,,,,,,,,,,,,,,,,,,,,6-8 Study Guide - Horseshoe Crabs,,,,,,,,,,,,,
711_using_grouped_notifications.pdf,,,,,,,,,,,,,,,,,,,2018:06:07 03:47:31Z,,Keynote,,,Keynote,,,,,,,,,,,.,,uuid:654cdaa7-c041-3f40-8158-84c537c44fa8,,,,12.57,,2024:04:18 18:23:34-04:00,2024:04:18 18:23:35-04:00,2024:04:18 18:23:35-04:00,711_using_grouped_notifications.pdf,-rw-r--r--,5.0 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:27e89227-9c19-704e-a16a-3bd4c5eedc9c,,,Yes,,,,,,,,,,,,,,,,,,,,2018:06:06 20:48:07-07:00,,application/pdf,,,2018:06:06 20:48:07-07:00,,,,,,98,,,,,,,,1.5,,,,,,,,,,,,,,,,Mac OS X 10.13.4 Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711_Using Grouped Notifications_03_Final_D,,,,,,,,,,,,"Adobe XMP Core 5.6-c015 84.159810, 2016/09/10-02:41:30        ",
721_unified_logging_and_activity_tracing.pdf,,,,,,,,,,,,,,,,,,,2016:06:18 06:53:38Z,,Keynote,,,Keynote,,,,,,,,,,,.,,uuid:f5edd6e6-e29c-ad4e-a896-4034404ab461,,,,12.57,,2024:04:18 18:23:30-04:00,2024:04:18 18:23:30-04:00,2024:04:18 18:23:30-04:00,721_unified_logging_and_activity_tracing.pdf,-rw-r--r--,1254 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,uuid:81619017-5452-524d-b909-55af0d109a59,,,Yes,,,,,,,,,,,,,,,,,,,,2016:06:17 23:57:24-07:00,,application/pdf,,,2016:06:17 23:57:24-07:00,,,,,,183,,,,,,,,1.6,,,,,,,,,,,,,,,,Mac OS X 10.11.5 Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721_WWDC Unified Logging And Tracing_04_FINAL,,,,,,,,,,,,"Adobe XMP Core 5.6-c015 84.158975, 2016/02/13-02:40:29        ",
725_deploying_airprint_in_enterprise.pdf,,,,,,,,,,,,,,,,,,,2016:06:14 04:51:08Z,,Keynote,,,Keynote,,,,,,,,,,,.,,uuid:94140c11-93a2-6842-a2e0-5ecec2dde645,,,,12.57,,2024:04:18 18:23:59-04:00,2024:04:18 18:24:00-04:00,2024:04:18 18:24:00-04:00,725_deploying_airprint_in_enterprise.pdf,-rw-r--r--,1790 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:16f2ad24-bbc1-994c-b836-249f35cf4911,,,Yes,,,,,,,,,,,,,,,,,,,,2016:06:13 21:51:39-07:00,,application/pdf,,,2016:06:13 21:51:39-07:00,,,,,,63,,,,,,,,1.4,,,,,,,,,,,,,,,,Mac OS X 10.11.5 Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725_AirPrintInEnterprise_03_D,,,,,,,,,,,,"Adobe XMP Core 5.6-c015 84.158975, 2016/02/13-02:40:29        ",
