SourceFile,About,AppleKeywords,Author,Comments,Company,Created,CreateDate,CreationDate,Creator,CreatorTool,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,Description,Directory,DocChangeCount,DocumentID,Encryption,ExifToolVersion,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,Format,HasXFA,Headline,HistoryAction,HistoryChanged,HistoryInstanceID,HistoryParameters,HistorySoftwareAgent,HistoryWhen,InstanceID,Keywords,Language,LastSaved,Linearized,ManifestLinkForm,ManifestPlacedResolutionUnit,ManifestPlacedXResolution,ManifestPlacedYResolution,ManifestReferenceDocumentID,ManifestReferenceInstanceID,MetadataDate,MIMEType,ModDate,ModifyDate,OriginalDocumentID,PageCount,PageLayout,PageMode,PDFVersion,Producer,RenditionClass,SlugChecksum,SlugFamily,SlugFontKind,SlugFontSense_12_Checksum,SlugFoundry,SlugKerningChecksum,SlugOutlineFileSize,SlugPostScriptName,SlugVersion,SourceModified,State,Subject,TaggedPDF,ThumbnailFormat,ThumbnailHeight,ThumbnailImage,ThumbnailWidth,Title,Trapped,UserAccess,Version,Warning,XMPToolkit
2023-08-16_Dollar_Tree_Inc_Appoints_Diane_Randolph_to_Its_250.pdf,,,Kathryn Kirkpatrick,,,,2023:08:15 16:02:35-04:00,,Kathryn Kirkpatrick,Acrobat PDFMaker 23 for Word,,,,,,.,,uuid:80b0b35a-44cc-41cc-9085-62edaf187543,,10.80,2024:04:18 13:23:41-04:00,2024:04:18 13:23:41-04:00,2024:04:18 13:23:41-04:00,2023-08-16_Dollar_Tree_Inc_Appoints_Diane_Randolph_to_Its_250.pdf,rw-r--r--,537 kB,PDF,pdf,application/pdf,,,,,,,,,uuid:dda5b492-5940-4620-8da4-6ab4ebcf2ae6,,EN-US,,Yes,,,,,,,2023:08:15 16:02:36-04:00,application/pdf,,2023:08:15 16:02:36-04:00,,1,OneColumn,,1.6,Adobe PDF Library 23.3.20,,,,,,,,,,,D:20230815200222,,,Yes,,,,,,,,,,"Adobe XMP Core 9.1-c001 79.2a0d8d9, 2023/03/14-11:19:46        "
2023-08-24_Dollar_Tree_Inc_Reports_Results_for_the_Second_251.pdf,,,chelleg,,"Dollar Tree Stores, Inc.",,2023:08:23 18:26:55-04:00,,chelleg,Acrobat PDFMaker 23 for Word,,,,,,.,,uuid:11d5f0cb-ca3b-43e3-91b6-6576f8687970,,10.80,2024:04:18 13:23:17-04:00,2024:04:18 13:23:17-04:00,2024:04:18 13:23:17-04:00,2023-08-24_Dollar_Tree_Inc_Reports_Results_for_the_Second_251.pdf,rw-r--r--,684 kB,PDF,pdf,application/pdf,,,,,,,,,uuid:3df92694-46c3-49c3-bc27-c6ef5f11cc35,,EN-US,,Yes,,,,,,,2023:08:23 18:26:57-04:00,application/pdf,,2023:08:23 18:26:57-04:00,,10,OneColumn,,1.6,Adobe PDF Library 23.3.45,,,,,,,,,,,D:20230823221035,,,Yes,,,,,,,,,,"Adobe XMP Core 9.1-c001 79.2a0d8d9, 2023/03/14-11:19:46        "
2023-08-28_Dollar_Tree_Inc_Names_Jonathan_Leiken_Chief_Legal__252.pdf,,,,,,,2024:03:11 11:51:56-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:48-04:00,2024:04:18 13:23:48-04:00,2024:04:18 13:23:48-04:00,2023-08-28_Dollar_Tree_Inc_Names_Jonathan_Leiken_Chief_Legal__252.pdf,rw-r--r--,40 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. Names Jonathan Leiken Chief Legal Officer and Corporate Secretary",,,,,
2023-09-15_Family_Dollar_Prepares_to_Launch_New_Mobile_App_253.pdf,,,,,,,2024:03:11 11:51:57-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:34-04:00,2024:04:18 13:23:34-04:00,2024:04:18 13:23:34-04:00,2023-09-15_Family_Dollar_Prepares_to_Launch_New_Mobile_App_253.pdf,rw-r--r--,77 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,3,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,Family Dollar Prepares to Launch New Mobile App Experience,,,,,
2023-10-12_Dollar_Tree_and_Family_Dollar_to_Host_Nationwide_255.pdf,,,,,,,2024:03:11 11:51:58-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:44-04:00,2024:04:18 13:23:44-04:00,2024:04:18 13:23:44-04:00,2023-10-12_Dollar_Tree_and_Family_Dollar_to_Host_Nationwide_255.pdf,rw-r--r--,40 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,Dollar Tree and Family Dollar to Host Nationwide Hiring Day on Oct. 18,,,,,
2023-11-08_Dollar_Tree_Inc_to_Host_Third_Quarter_Earnings_256.pdf,,,chelleg,,"Dollar Tree Stores, Inc.",,2023:11:07 10:54:06-05:00,,chelleg,Acrobat PDFMaker 23 for Word,,,,,,.,,uuid:2bef8db3-34a5-4454-ac7f-d225c03c5447,,10.80,2024:04:18 13:24:05-04:00,2024:04:18 13:24:05-04:00,2024:04:18 13:24:05-04:00,2023-11-08_Dollar_Tree_Inc_to_Host_Third_Quarter_Earnings_256.pdf,rw-r--r--,549 kB,PDF,pdf,application/pdf,,,,,,,,,uuid:97218aaa-a958-45e2-9673-dd5848f9505b,,EN-US,,Yes,,,,,,,2023:11:07 10:54:07-05:00,application/pdf,,2023:11:07 10:54:07-05:00,,1,OneColumn,,1.6,Adobe PDF Library 23.6.96,,,,,,,,,,,D:20231106161713,,,Yes,,,,,,,,,,"Adobe XMP Core 9.1-c001 79.2a0d8d9, 2023/03/14-11:19:46        "
2023-11-29_Dollar_Tree_Inc_Reports_Results_for_the_Third_257.pdf,,,chelleg,,"Dollar Tree Stores, Inc.",,2023:11:28 19:07:54-05:00,,chelleg,Acrobat PDFMaker 23 for Word,,,,,,.,,uuid:7756486c-b167-44d0-ab82-51a1e22f3bc6,,10.80,2024:04:18 13:23:23-04:00,2024:04:18 13:23:23-04:00,2024:04:18 13:23:23-04:00,2023-11-29_Dollar_Tree_Inc_Reports_Results_for_the_Third_257.pdf,rw-r--r--,716 kB,PDF,pdf,application/pdf,,,,,,,,,uuid:de2b2332-5e38-4ea9-9f40-d2043baee0c1,,EN-US,,Yes,,,,,,,2023:11:28 19:07:56-05:00,application/pdf,,2023:11:28 19:07:56-05:00,,10,OneColumn,,1.6,Adobe PDF Library 23.6.156,,,,,,,,,,,D:20231129000715,,,Yes,,,,,,,,,,"Adobe XMP Core 9.1-c001 79.2a0d8d9, 2023/03/14-11:19:46        "
2023-12-19_Dollar_Tree_Inc_Earns_Place_in_Human_Rights_258.pdf,,,,,,,2024:03:11 11:51:59-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:39-04:00,2024:04:18 13:23:39-04:00,2024:04:18 13:23:39-04:00,2023-12-19_Dollar_Tree_Inc_Earns_Place_in_Human_Rights_258.pdf,rw-r--r--,50 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. Earns Place in Human Rights Campaign Foundation’s 2023-2024 Corporate Equality Index",,,,,
2023-12-19_DOLLAR_TREE_INC_EARNS_PLACE_IN_HUMAN_RIGHTS_258.pdf,,,,,,,2023:12:19 08:00:21-05:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:40-04:00,2024:04:18 13:23:40-04:00,2024:04:18 13:23:40-04:00,2023-12-19_DOLLAR_TREE_INC_EARNS_PLACE_IN_HUMAN_RIGHTS_258.pdf,rw-r--r--,48 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"DOLLAR TREE, INC. EARNS PLACE IN HUMAN RIGHTS CAMPAIGN FOUNDATION’S 2023-2024 CORPORATE EQUALITY INDEX",,,,,
2023_BTSB_Release.pdf,,,Operation Homefront,,,,2023:06:02 09:02:38-04:00,,Operation Homefront,Microsoft® Word 2016,,,,,Donation Press Release,.,,uuid:9bec7a46-35da-4334-8d8a-ffbc6f49df56,,10.80,2024:04:18 13:23:00-04:00,2024:04:18 13:23:01-04:00,2024:04:18 13:23:01-04:00,2023_BTSB_Release.pdf,rw-r--r--,384 kB,PDF,pdf,application/pdf,No,,,,,,,,uuid:7aeed9eb-d5fd-454b-8be8-c35ca441ba76,"Operation; Homefront; to; distribute; 30, 000; backpacks; full; of; school; supplies; military; families; nationwide; Donation; Press; Release",en-US,,No,,,,,,,2023:06:02 11:51:48-04:00,application/pdf,,2023:06:02 11:51:48-04:00,,2,,,1.7,Microsoft® Word 2016,,,,,,,,,,,,,"Operation, Homefront, to, distribute, 30, 000, backpacks, full, of, school, supplies, military, families, nationwide, Donation, Press, Release",Yes,,,,,"Operation Homefront to distribute 30,000 backpacks full of school supplies to military families nationwide",,,,,"Adobe XMP Core 5.6-c018 91.98c2f96, 2021/06/15-20:39:32        "
2023_Holiday_Toy_Drive_Release.pdf,,,Dollar Tree Corporate,,,,2023:10:27 20:42:17Z,,Dollar Tree Corporate,Word,,,,,"Operation Homefront ",.,,uuid:4bf8ac18-e988-4159-9be6-72cd7df8b045,,10.80,2024:04:18 13:23:08-04:00,2024:04:18 13:23:08-04:00,2024:04:18 13:23:08-04:00,2023_Holiday_Toy_Drive_Release.pdf,rw-r--r--,195 kB,PDF,pdf,application/pdf,No,,,,,,,,uuid:eb2762d3-ed21-4491-828b-0390f0007ea0,"Operation;, Homefront;, Relieves;, Holiday;, Financial;, Stress;, Military;, Families;, through;, Nationwide;, Toy;, Drive;, Dollar;, Tree;, Corporate;",en,,No,,,,,,,2023:10:31 12:56:31-04:00,application/pdf,,2023:10:31 12:56:31-04:00,,1,,,1.7,macOS Version 13.5.2 (Build 22G91) Quartz PDFContext,,,,,,,,,,,,,"Operation, Homefront, Relieves, Holiday, Financial, Stress, Military, Families, through, Nationwide, Toy, Drive, Dollar, Tree, Corporate",Yes,,,,,Operation Homefront Relieves Holiday Financial Stress for Military Families through Nationwide Toy Drive with Dollar Tree,,,,,"Adobe XMP Core 5.6-c018 91.98c2f96, 2021/06/15-20:39:32        "
2024-01-11_Dollar_Tree_and_Family_Dollar_Announce_259.pdf,,,,,,,2024:03:11 11:51:59-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:25-04:00,2024:04:18 13:23:31-04:00,2024:04:18 13:23:31-04:00,2024-01-11_Dollar_Tree_and_Family_Dollar_Announce_259.pdf,rw-r--r--,47 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,3,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,Dollar Tree and Family Dollar Announce Sponsorship of LEGACY MOTOR CLUB in Multi-Year Agreement for NASCAR Cup Series,,,,,
2024-02-09_Dollar_Tree_Inc_Expands_Chief_Operating_Officer_260.pdf,,,,,,,2024:03:11 11:52:00-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:37-04:00,2024:04:18 13:23:37-04:00,2024:04:18 13:23:37-04:00,2024-02-09_Dollar_Tree_Inc_Expands_Chief_Operating_Officer_260.pdf,rw-r--r--,44 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Dollar Tree, Inc. Expands Chief Operating Officer Role with Accountability for Store Merchandising and Supply Chain",,,,,
2024-02-26_Family_Dollar_Stores_LLC_and_U_S_Department_of_261.pdf,,,,,,,2024:03:11 11:52:01-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:27-04:00,2024:04:18 13:23:27-04:00,2024:04:18 13:23:27-04:00,2024-02-26_Family_Dollar_Stores_LLC_and_U_S_Department_of_261.pdf,rw-r--r--,48 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,3,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,"Family Dollar Stores, LLC, and U.S. Department of Justice Resolve Investigation into Operations at Family Dollar’s Distribution Center in Arkansas",,,,,
2024-02-28_Dollar_Tree_Inc_to_Host_Fourth_Quarter_Earnings_262.pdf,,,chelleg,,"Dollar Tree Stores, Inc.",,2024:02:27 16:27:54-05:00,,chelleg,Acrobat PDFMaker 23 for Word,,,,,,.,,uuid:27b1d7cf-267e-401a-9ae5-1e815db53394,,10.80,2024:04:18 13:24:03-04:00,2024:04:18 13:24:03-04:00,2024:04:18 13:24:03-04:00,2024-02-28_Dollar_Tree_Inc_to_Host_Fourth_Quarter_Earnings_262.pdf,rw-r--r--,549 kB,PDF,pdf,application/pdf,,,,,,,,,uuid:c7d8671e-b79d-42e9-b4f9-ee3602deed28,,EN-US,,Yes,,,,,,,2024:02:27 16:27:54-05:00,application/pdf,,2024:02:27 16:27:54-05:00,,1,OneColumn,,1.6,Adobe PDF Library 23.8.53,,,,,,,,,,,D:20240227212703,,,Yes,,,,,,,,,,"Adobe XMP Core 9.1-c001 79.675d0f7, 2023/06/11-19:21:16        "
2024-03-07_Family_Dollar_Teams_with_Ibotta_for_Enhanced_263.pdf,,,,,,,2024:03:11 11:52:01-04:00,,wkhtmltopdf 0.12.5,,,,,,,.,,,,10.80,2024:04:18 13:23:40-04:00,2024:04:18 13:23:40-04:00,2024:04:18 13:23:40-04:00,2024-03-07_Family_Dollar_Teams_with_Ibotta_for_Enhanced_263.pdf,rw-r--r--,48 kB,PDF,pdf,,,,,,,,,,,,,,No,,,,,,,,application/pdf,,,,2,,UseOutlines,1.4,Qt 4.8.7,,,,,,,,,,,,,,,,,,,Family Dollar Teams with Ibotta for Enhanced Digital Offers,,,,,
2024-03-13_Dollar_Tree_Inc_Reports_Results_for_the_Fourth_264.pdf,,,chelleg,,"Dollar Tree Stores, Inc.",,2024:03:12 18:27:56-04:00,,chelleg,Acrobat PDFMaker 23 for Word,,,,,,.,,uuid:7c1135e6-b87a-4cb7-a8d5-42ef6d08670f,,10.80,2024:04:18 13:23:21-04:00,2024:04:18 13:23:21-04:00,2024:04:18 13:23:21-04:00,2024-03-13_Dollar_Tree_Inc_Reports_Results_for_the_Fourth_264.pdf,rw-r--r--,737 kB,PDF,pdf,application/pdf,,,,,,,,,uuid:940ff1c5-2124-4301-a660-fe44ca1cf96a,,EN-US,,Yes,,,,,,,2024:03:12 18:27:59-04:00,application/pdf,,2024:03:12 18:27:59-04:00,,16,OneColumn,,1.6,Adobe PDF Library 23.8.53,,,,,,,,,,,D:20240312221818,,,Yes,,,,,,,,,,"Adobe XMP Core 9.1-c001 79.675d0f7, 2023/06/11-19:21:16        "
