SourceFile,CreateDate,Author,Creator,CreatorTool,Producer
2022-03-02_Dollar_Tree_Inc_Reports_Results_for_the_Fourth_217.pdf,2024:03:11 11:51:33-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2022-03-08_Dollar_Tree_Announces_Reconstitution_of_Board_of_218.pdf,2024:03:11 11:51:34-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2022-03-21_Dollar_Tree_Inc_Announces_the_Grant_of_Option_219.pdf,2024:03:11 11:51:35-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2022-04-06_Dollar_Tree_Board_of_Directors_Announces_220.pdf,2024:03:11 11:51:36-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2022-04-22_Dollar_Tree_Family_Dollar_to_Host_Nationwide_221.pdf,2024:03:11 11:51:37-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2022-05-12_Dollar_Tree_Inc_Announces_Key_Additions_to_its_222.pdf,2024:03:11 11:51:37-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2022-05-26_Dollar_Tree_Inc_Reports_Results_for_the_First_224.pdf,2024:03:11 11:51:39-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2022-06-27_Operation_Homefront_to_distribute_500_000th_225.pdf,2024:03:11 11:51:39-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2022-07-21_Bobby_Aflatooni_Joins_Dollar_Tree_Inc_as_Chief_227.pdf,2024:03:11 11:51:41-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2022-08-25_Dollar_Tree_Inc_Reports_Results_for_the_Second_229.pdf,2024:03:11 11:51:42-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2022-09-26_Dollar_Tree_Inc_Names_Michael_Creedon_as_Chief_231.pdf,2024:03:11 11:51:44-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2022-09-28_Dollar_Tree_Inc_Names_Pedro_Voyer_as_Chief_232.pdf,2024:03:11 11:51:45-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2022-10-11_Dollar_Tree_Family_Dollar_to_Host_Nationwide_233.pdf,2024:03:11 11:51:45-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2022-11-07_Operation_Homefront_and_Dollar_Tree_Team_Up_to_234.pdf,2024:03:11 11:51:46-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2022-11-08_Dollar_Tree_Inc_to_Host_Third_Quarter_Earnings_235.pdf,2024:03:11 11:51:47-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2022-11-17_Dollar_Tree_Inc_Announces_New_Leadership_236.pdf,2024:03:11 11:51:48-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2022-11-22_Dollar_Tree_Inc_Reports_Results_for_the_Third_237.pdf,2024:03:11 11:51:48-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2022_Holiday_Toy_Drive_Release%20.pdf,2022:10:31 18:07:04Z,,Word,Word,macOS Version 12.5.1 (Build 21G83) Quartz PDFContext
2023-01-24_Rick_Dreiling_to_Assume_Role_of_Chairman_and_238.pdf,2024:03:11 11:51:49-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2023-03-01_Dollar_Tree_Inc_Reports_Results_for_the_Fourth_240.pdf,2023:02:28 16:19:58-05:00,chelleg,chelleg,Adobe Acrobat Standard 2017 17.8.30051,Adobe Acrobat Standard 2017 17.8.30051
2023-03-28_Family_Dollar_Enhances_Youth_Empowerment_241.pdf,2024:03:11 11:51:51-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2023-05-01_Dollar_Tree_Inc_Names_Mike_Kindy_Chief_Supply_243.pdf,2024:03:11 11:51:52-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2023-05-01_Dollar_Tree_Inc_to_Host_2023_Investor_242.pdf,2024:03:11 11:51:51-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2023-05-25_Dollar_Tree_Inc_Reports_Results_for_the_First_245.pdf,2024:03:11 11:51:53-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2023-05-26_Dollar_Tree_Inc_Announces_Investor_Relations_246.pdf,2024:03:11 11:51:54-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2023-06-21_Dollar_Tree_Inc_2023_Investor_Conference_to_247.pdf,2024:03:11 11:51:55-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2023-06-29_Operation_Homefront_to_distribute_30_000_248.pdf,2024:03:11 11:51:55-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2023-08-16_Dollar_Tree_Inc_Appoints_Diane_Randolph_to_Its_250.pdf,2023:08:15 16:02:35-04:00,Kathryn Kirkpatrick,Kathryn Kirkpatrick,Acrobat PDFMaker 23 for Word,Adobe PDF Library 23.3.20
2023-08-24_Dollar_Tree_Inc_Reports_Results_for_the_Second_251.pdf,2023:08:23 18:26:55-04:00,chelleg,chelleg,Acrobat PDFMaker 23 for Word,Adobe PDF Library 23.3.45
2023-08-28_Dollar_Tree_Inc_Names_Jonathan_Leiken_Chief_Legal__252.pdf,2024:03:11 11:51:56-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2023-09-15_Family_Dollar_Prepares_to_Launch_New_Mobile_App_253.pdf,2024:03:11 11:51:57-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2023-10-12_Dollar_Tree_and_Family_Dollar_to_Host_Nationwide_255.pdf,2024:03:11 11:51:58-04:00,,wkhtmltopdf 0.12.5,,Qt 4.8.7
2023-11-08_Dollar_Tree_Inc_to_Host_Third_Quarter_Earnings_256.pdf,2023:11:07 10:54:06-05:00,chelleg,chelleg,Acrobat PDFMaker 23 for Word,Adobe PDF Library 23.6.96
